Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
1698,6,0,3.0,0,19.5
1699,6,0,3.0,1,20.25
1700,6,0,3.0,0,21.0
1701,6,0,3.0,1,21.75
1702,6,0,3.0,1,22.5
1703,6,0,3.0,0,23.25
1704,6,0,3.0,1,24.0
1705,6,0,3.0,0,24.75
1706,6,0,3.0,1,29.14
1707,6,0,3.0,0,35.0
1708,6,0,3.0,1,36.0
1709,6,0,3.0,0,37.0
1710,6,0,3.0,1,38.0
1711,5,0,2.5,0,38.0
1712,4,0,2.0,1,30.6
1713,3,0,1.5,0,23.0
1714,2,0,1.0,0,19.25
1715,1,0,0.5,0,9.75
1716,0,0,0.0,0,0.0
1717,0,0,0.0,0,0.0
1718,0,0,0.0,0,0.0
1719,0,0,0.0,1,0.0
1720,0,0,0.0,0,0.0
1721,0,0,0.0,1,0.0
1722,0,0,0.0,1,0.0
1723,0,0,0.0,0,0.0
1724,0,0,0.0,1,0.0
1725,0,0,0.0,0,0.0
1726,0,0,0.0,0,0.0
1727,0,0,0.0,1,0.0
1728,0,0,0.0,1,0.0
