Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
760,0,2,1.0,0,23.5
761,0,3,1.5,0,12.25
762,0,2,1.0,0,12.75
763,0,2,1.0,0,13.25
764,0,2,1.0,1,13.75
765,0,2,1.0,0,14.25
766,0,1,0.5,0,6.0
767,0,0,0.0,0,0.0
768,0,0,0.0,0,0.0
769,1,0,0.5,0,0.33
770,1,0,0.5,0,0.67
771,1,0,0.5,0,1.0
772,1,0,0.5,1,2.0
773,1,0,0.5,0,2.5
774,1,0,0.5,0,3.0
775,1,0,0.5,1,2.33
776,1,0,0.5,0,2.67
777,1,0,0.5,1,3.0
778,1,0,0.5,0,3.33
779,2,0,1.0,0,4.0
780,2,0,1.0,0,4.67
781,2,0,1.0,0,3.2
782,2,0,1.0,0,3.6
783,3,0,1.5,0,4.2
784,3,0,1.5,0,6.0
785,3,0,1.5,0,6.75
786,3,0,1.5,0,7.5
787,3,0,1.5,0,8.25
788,5,0,2.5,1,7.4
789,4,0,2.0,0,8.2
790,4,0,2.0,0,9.0
791,4,0,2.0,0,9.8
792,4,0,2.0,0,10.6
793,4,0,2.0,0,11.4
794,5,0,2.5,0,12.4
795,6,0,3.0,0,11.17
796,5,0,2.5,0,12.0
797,5,0,2.5,0,12.83
798,5,0,2.5,0,13.67
799,5,0,2.5,0,14.5
800,6,0,3.0,0,15.5
801,7,0,3.5,0,12.38
802,6,0,3.0,0,13.12
803,6,0,3.0,0,13.88
804,6,0,3.0,0,16.71
805,6,0,3.0,0,17.57
806,7,0,3.5,0,18.57
807,7,0,3.5,0,19.57
808,7,0,3.5,1,20.57
809,7,0,3.5,0,21.57
810,7,0,3.5,0,22.57
811,6,0,3.0,0,20.33
812,5,0,2.5,0,15.67
813,4,0,2.0,0,11.33
814,3,0,1.5,0,7.5
815,2,0,1.0,0,5.2
816,1,0,0.5,0,2.2
817,0,0,0.0,0,0.0
818,0,0,0.0,0,0.0
819,0,0,0.0,1,0.0
820,0,0,0.0,0,0.0
821,0,0,0.0,1,0.0
822,0,0,0.0,0,0.0
