Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
847,0,3,1.5,0,8.71
848,0,4,2.0,1,9.29
849,0,4,2.0,0,9.86
850,0,4,2.0,1,10.43
851,0,5,2.5,0,9.62
852,0,4,2.0,1,10.12
853,0,4,2.0,0,10.62
854,0,4,2.0,1,11.12
855,0,5,2.5,1,10.44
856,1,4,1.5,0,7.5
857,1,3,1.0,1,3.89
858,1,2,0.5,0,2.0
859,2,1,0.5,1,1.11
860,2,0,1.0,0,0.78
861,3,0,1.5,0,1.25
862,4,0,2.0,1,1.56
863,4,0,2.0,0,2.0
864,5,0,2.5,1,2.56
865,6,0,3.0,0,3.62
866,6,0,3.0,1,4.38
867,7,0,3.5,0,6.0
868,7,0,3.5,1,7.0
869,7,0,3.5,0,8.0
870,7,0,3.5,1,9.0
871,7,0,3.5,0,8.75
872,7,0,3.5,1,9.62
873,7,0,3.5,0,10.5
874,7,0,3.5,0,13.0
875,7,0,3.5,0,14.0
876,7,0,3.5,0,15.0
877,7,0,3.5,0,16.0
878,7,0,3.5,0,17.0
879,7,0,3.5,1,18.0
880,7,0,3.5,0,19.0
881,7,0,3.5,0,17.5
882,7,0,3.5,0,18.38
883,7,0,3.5,0,19.25
884,7,0,3.5,0,23.0
885,7,0,3.5,0,24.0
886,7,0,3.5,0,25.0
887,7,0,3.5,0,26.0
888,7,0,3.5,1,27.0
889,7,0,3.5,0,28.0
890,7,0,3.5,0,29.0
891,7,0,3.5,0,26.25
892,7,0,3.5,0,27.12
893,7,0,3.5,0,28.0
894,7,0,3.5,0,33.0
895,7,0,3.5,0,34.0
896,7,0,3.5,0,35.0
897,7,0,3.5,0,36.0
898,7,0,3.5,1,37.0
899,7,0,3.5,0,38.0
900,7,0,3.5,0,39.0
901,6,0,3.0,0,33.43
902,5,0,2.5,0,28.0
903,4,0,2.0,0,22.57
904,3,0,1.5,0,19.83
905,2,0,1.0,0,13.33
906,1,0,0.5,0,8.0
907,0,1,0.5,0,0.2
908,0,1,0.5,0,0.5
909,0,1,0.5,1,0.75
910,0,1,0.5,0,1.0
911,0,2,1.0,1,1.0
912,0,1,0.5,0,1.5
913,0,1,0.5,1,1.4
914,0,1,0.5,0,2.0
915,0,1,0.5,1,1.8
916,0,1,0.5,0,2.5
917,0,1,0.5,1,2.2
918,0,1,0.5,1,3.0
919,0,1,0.5,0,2.6
920,0,2,1.0,1,3.75
921,0,3,1.5,0,2.83
922,0,2,1.0,1,3.17
923,0,2,1.0,0,3.5
924,0,2,1.0,1,4.6
925,0,2,1.0,0,5.0
926,0,2,1.0,1,5.4
927,0,2,1.0,1,5.8
928,0,3,1.5,0,6.4
929,0,3,1.5,1,5.83
930,0,3,1.5,0,7.6
931,0,4,2.0,1,5.86
932,0,3,1.5,0,7.33
933,0,3,1.5,0,7.83
934,0,3,1.5,0,8.33
935,0,3,1.5,1,8.83
936,0,4,2.0,1,9.5
937,0,4,2.0,0,10.17
938,0,4,2.0,1,10.83
939,0,4,2.0,0,11.5
940,0,4,2.0,1,12.17
941,0,5,2.5,0,11.0
942,0,4,2.0,1,11.57
943,0,4,2.0,1,12.14
944,0,4,2.0,0,12.71
945,0,5,2.5,1,11.75
946,0,4,2.0,0,7.38
947,0,3,1.5,1,4.38
948,1,2,0.5,0,2.0
949,1,1,0.0,1,0.78
950,3,0,1.5,0,0.56
951,3,0,1.5,0,0.89
952,3,0,1.5,1,1.22
953,3,0,1.5,0,1.56
954,4,0,2.0,0,2.0
955,5,0,2.5,1,2.56
956,5,0,2.5,0,3.5
957,6,0,3.0,1,4.25
958,7,0,3.5,0,5.86
959,7,0,3.5,1,6.86
960,7,0,3.5,0,7.86
961,7,0,3.5,1,7.75
962,7,0,3.5,1,8.62
963,7,0,3.5,0,9.5
964,7,0,3.5,0,11.86
965,7,0,3.5,0,12.86
966,7,0,3.5,0,13.86
967,7,0,3.5,0,14.86
968,7,0,3.5,1,15.86
969,7,0,3.5,0,16.86
970,7,0,3.5,0,17.86
971,7,0,3.5,0,16.5
972,7,0,3.5,0,17.38
973,7,0,3.5,0,18.25
974,7,0,3.5,0,21.86
975,7,0,3.5,0,22.86
976,7,0,3.5,0,23.86
977,7,0,3.5,0,24.86
978,7,0,3.5,0,25.86
979,7,0,3.5,1,26.86
980,7,0,3.5,0,27.86
981,7,0,3.5,0,25.25
982,7,0,3.5,0,26.12
983,7,0,3.5,0,27.0
984,7,0,3.5,0,31.86
985,7,0,3.5,0,32.86
986,7,0,3.5,0,33.86
987,7,0,3.5,0,34.86
988,7,0,3.5,1,35.86
989,7,0,3.5,0,36.86
990,7,0,3.5,0,37.86
991,6,0,3.0,0,32.57
992,5,0,2.5,0,27.29
993,4,0,2.0,0,21.71
994,3,0,1.5,0,19.17
995,2,0,1.0,0,12.83
996,1,1,0.0,0,6.67
997,0,1,0.5,0,0.4
998,0,1,0.5,0,0.6
999,0,1,0.5,1,1.0
1000,0,1,0.5,0,1.25
1001,0,1,0.5,1,1.5
1002,0,1,0.5,0,1.75
1003,0,1,0.5,1,2.67
1004,0,1,0.5,0,2.25
1005,0,1,0.5,1,3.33
1006,0,1,0.5,0,2.75
1007,0,1,0.5,1,4.0
1008,0,1,0.5,1,4.33
1009,0,1,0.5,0,4.67
1010,0,1,0.5,1,5.0
1011,0,1,0.5,0,5.33
1012,0,1,0.5,1,5.67
1013,0,1,0.5,0,6.0
1014,0,1,0.5,1,6.33
1015,0,1,0.5,1,6.67
1016,0,1,0.5,0,7.0
1017,0,1,0.5,0,7.33
1018,0,1,0.5,1,7.67
1019,0,1,0.5,0,8.0
1020,0,1,0.5,1,8.33
1021,0,1,0.5,0,8.67
1022,0,1,0.5,1,9.0
1023,0,1,0.5,1,9.33
1024,0,1,0.5,0,9.67
1025,0,1,0.5,1,10.0
1026,0,1,0.5,0,10.33
1027,0,1,0.5,1,10.67
1028,0,1,0.5,0,11.0
1029,0,1,0.5,1,11.33
1030,0,1,0.5,0,8.75
1031,0,1,0.5,1,12.0
1032,0,1,0.5,0,9.25
1033,0,1,0.5,1,12.67
1034,0,1,0.5,0,9.75
1035,0,1,0.5,0,8.0
1036,0,0,0.0,0,0.0
1037,1,0,0.5,1,0.2
1038,2,0,1.0,0,0.5
1039,2,0,1.0,1,0.83
1040,3,0,1.5,0,1.33
1041,3,0,1.5,0,1.83
1042,3,0,1.5,0,2.0
1043,4,0,2.0,1,2.57
1044,5,0,2.5,0,3.29
1045,6,0,3.0,0,4.14
1046,6,0,3.0,0,5.0
1047,6,0,3.0,0,5.86
1048,7,0,3.5,0,6.86
1049,7,0,3.5,0,7.86
1050,7,0,3.5,0,8.86
1051,7,0,3.5,0,9.86
1052,7,0,3.5,0,10.86
1053,7,0,3.5,0,11.86
1054,7,0,3.5,0,12.86
1055,7,0,3.5,0,13.86
1056,7,0,3.5,0,14.86
1057,7,0,3.5,0,15.86
1058,7,0,3.5,0,16.86
1059,7,0,3.5,0,17.86
1060,7,0,3.5,0,18.86
1061,7,0,3.5,0,19.86
1062,7,0,3.5,0,20.86
1063,7,0,3.5,0,21.86
1064,7,0,3.5,0,22.86
1065,7,0,3.5,0,23.86
1066,7,0,3.5,0,24.86
1067,7,0,3.5,0,25.86
1068,7,0,3.5,0,26.86
1069,7,0,3.5,0,27.86
1070,7,0,3.5,0,28.86
1071,7,0,3.5,0,29.86
1072,7,0,3.5,0,30.86
1073,7,0,3.5,0,31.86
1074,7,0,3.5,0,32.86
1075,7,0,3.5,0,33.86
1076,7,0,3.5,0,34.86
1077,7,0,3.5,0,35.86
1078,7,0,3.5,0,36.86
1079,7,0,3.5,0,37.86
1080,7,0,3.5,0,38.86
1081,6,0,3.0,0,39.0
1082,5,0,2.5,0,32.5
1083,4,0,2.0,0,26.0
1084,3,0,1.5,0,19.67
1085,2,0,1.0,0,15.8
1086,1,0,0.5,0,7.8
1087,0,0,0.0,0,0.0
1088,0,0,0.0,0,0.0
1089,0,0,0.0,1,0.0
1090,0,0,0.0,0,0.0
1091,0,0,0.0,1,0.0
1092,0,0,0.0,0,0.0
1093,0,0,0.0,1,0.0
1094,0,0,0.0,0,0.0
1095,0,0,0.0,1,0.0
1096,0,0,0.0,0,0.0
1097,0,0,0.0,1,0.0
1098,0,0,0.0,0,0.0
1099,0,0,0.0,1,0.0
1100,0,0,0.0,0,0.0
1101,0,0,0.0,1,0.0
1102,0,0,0.0,1,0.0
1103,0,0,0.0,0,0.0
1104,0,0,0.0,0,0.0
1105,0,0,0.0,0,0.0
1106,0,0,0.0,1,0.0
1107,0,0,0.0,1,0.0
1108,0,0,0.0,0,0.0
1109,0,0,0.0,1,0.0
1110,0,0,0.0,0,0.0
1111,0,0,0.0,1,0.0
1112,0,0,0.0,1,0.0
1113,0,0,0.0,0,0.0
1114,0,0,0.0,1,0.0
1115,0,0,0.0,0,0.0
1116,0,0,0.0,0,0.0
1117,0,0,0.0,1,0.0
1118,0,0,0.0,1,0.0
1119,0,0,0.0,0,0.0
1120,0,0,0.0,1,0.0
1121,0,0,0.0,0,0.0
1122,0,0,0.0,0,0.0
1123,0,0,0.0,0,0.0
1124,0,0,0.0,1,0.0
1125,1,0,0.5,0,0.25
1126,1,0,0.5,1,0.4
1127,2,0,1.0,0,0.8
1128,2,0,1.0,1,1.0
1129,3,0,1.5,0,1.5
1130,3,0,1.5,0,2.0
1131,4,0,2.0,0,2.29
1132,4,0,2.0,0,2.86
1133,4,0,2.0,0,3.43
1134,5,0,2.5,0,4.14
1135,6,0,3.0,0,5.0
1136,7,0,3.5,0,6.0
1137,7,0,3.5,0,7.0
1138,7,0,3.5,0,8.0
1139,7,0,3.5,0,9.0
1140,7,0,3.5,0,10.0
1141,7,0,3.5,0,11.0
1142,7,0,3.5,0,12.0
1143,7,0,3.5,0,13.0
1144,7,0,3.5,0,14.0
1145,7,0,3.5,0,15.0
1146,7,0,3.5,0,16.0
1147,7,0,3.5,0,17.0
1148,7,0,3.5,0,18.0
1149,7,0,3.5,0,19.0
1150,7,0,3.5,0,20.0
1151,7,0,3.5,0,21.0
1152,7,0,3.5,0,22.0
1153,7,0,3.5,0,23.0
1154,7,0,3.5,0,24.0
1155,7,0,3.5,0,25.0
1156,7,0,3.5,0,26.0
1157,7,0,3.5,0,27.0
1158,7,0,3.5,0,28.0
1159,7,0,3.5,0,29.0
1160,7,0,3.5,0,30.0
1161,7,0,3.5,0,31.0
1162,7,0,3.5,0,32.0
1163,7,0,3.5,0,33.0
1164,7,0,3.5,0,34.0
1165,7,0,3.5,0,35.0
1166,7,0,3.5,0,36.0
1167,7,0,3.5,0,37.0
1168,7,0,3.5,0,38.0
1169,7,0,3.5,0,39.0
1170,7,0,3.5,0,40.0
1171,6,0,3.0,0,40.0
1172,5,0,2.5,0,33.33
1173,4,0,2.0,0,26.67
1174,3,0,1.5,0,24.0
1175,2,0,1.0,0,16.2
1176,1,0,0.5,0,8.2
1177,0,0,0.0,0,0.0
1178,0,0,0.0,0,0.0
1179,0,0,0.0,1,0.0
1180,0,0,0.0,0,0.0
1181,0,0,0.0,1,0.0
1182,0,0,0.0,0,0.0
1183,0,0,0.0,1,0.0
1184,0,0,0.0,0,0.0
1185,0,0,0.0,1,0.0
1186,0,0,0.0,0,0.0
1187,0,0,0.0,1,0.0
1188,0,0,0.0,0,0.0
1189,0,0,0.0,1,0.0
1190,0,0,0.0,0,0.0
1191,0,0,0.0,1,0.0
1192,0,0,0.0,0,0.0
1193,0,0,0.0,1,0.0
1194,0,0,0.0,1,0.0
1195,0,0,0.0,0,0.0
1196,0,0,0.0,1,0.0
1197,0,0,0.0,0,0.0
1198,0,0,0.0,1,0.0
1199,0,0,0.0,0,0.0
1200,0,0,0.0,1,0.0
1201,0,0,0.0,0,0.0
1202,0,0,0.0,1,0.0
1203,0,0,0.0,1,0.0
1204,0,0,0.0,0,0.0
1205,0,0,0.0,1,0.0
1206,0,0,0.0,0,0.0
1207,0,0,0.0,0,0.0
1208,0,0,0.0,1,0.0
1209,0,0,0.0,0,0.0
1210,0,0,0.0,1,0.0
1211,0,0,0.0,0,0.0
1212,0,0,0.0,1,0.0
1213,0,0,0.0,0,0.0
1214,0,0,0.0,0,0.0
1215,0,0,0.0,1,0.0
1216,0,0,0.0,0,0.0
1217,1,0,0.5,1,0.2
1218,1,0,0.5,0,0.4
1219,2,0,1.0,1,0.67
1220,2,0,1.0,0,1.0
1221,2,0,1.0,0,1.33
1222,3,0,1.5,0,1.83
1223,4,0,2.0,0,2.14
1224,5,0,2.5,0,2.86
1225,5,0,2.5,0,3.57
1226,6,0,3.0,0,4.43
1227,7,0,3.5,0,5.43
1228,7,0,3.5,0,6.43
1229,7,0,3.5,0,7.43
1230,7,0,3.5,0,8.43
1231,7,0,3.5,0,9.43
1232,7,0,3.5,0,10.43
1233,7,0,3.5,0,11.43
1234,7,0,3.5,0,12.43
1235,7,0,3.5,0,13.43
1236,7,0,3.5,0,14.43
1237,7,0,3.5,0,15.43
1238,7,0,3.5,0,16.43
1239,7,0,3.5,0,17.43
1240,7,0,3.5,0,18.43
1241,7,0,3.5,0,19.43
1242,7,0,3.5,0,20.43
1243,7,0,3.5,0,21.43
1244,7,0,3.5,0,22.43
1245,7,0,3.5,0,23.43
1246,7,0,3.5,0,24.43
1247,7,0,3.5,0,25.43
1248,7,0,3.5,0,26.43
1249,7,0,3.5,0,27.43
1250,7,0,3.5,0,28.43
1251,7,0,3.5,0,29.43
1252,7,0,3.5,0,30.43
1253,7,0,3.5,0,31.43
1254,7,0,3.5,0,32.43
1255,7,0,3.5,0,33.43
1256,7,0,3.5,0,34.43
1257,7,0,3.5,0,35.43
1258,7,0,3.5,0,36.43
1259,7,0,3.5,0,37.43
1260,7,0,3.5,0,38.43
1261,6,0,3.0,0,38.5
1262,5,0,2.5,0,32.17
1263,4,0,2.0,0,26.0
1264,3,0,1.5,0,23.6
1265,2,0,1.0,0,15.8
1266,1,0,0.5,0,10.0
1267,0,0,0.0,0,0.0
1268,0,0,0.0,0,0.0
1269,0,0,0.0,1,0.0
1270,0,0,0.0,0,0.0
1271,0,0,0.0,1,0.0
1272,0,0,0.0,0,0.0
1273,0,0,0.0,1,0.0
1274,0,0,0.0,0,0.0
1275,0,0,0.0,1,0.0
1276,0,0,0.0,1,0.0
1277,0,0,0.0,0,0.0
1278,0,0,0.0,1,0.0
1279,0,0,0.0,0,0.0
1280,0,0,0.0,1,0.0
1281,0,0,0.0,0,0.0
1282,0,0,0.0,1,0.0
1283,0,0,0.0,0,0.0
1284,0,0,0.0,1,0.0
1285,0,0,0.0,1,0.0
1286,0,0,0.0,0,0.0
1287,0,0,0.0,1,0.0
1288,0,0,0.0,0,0.0
1289,0,0,0.0,1,0.0
1290,0,0,0.0,0,0.0
1291,0,0,0.0,1,0.0
1292,0,0,0.0,0,0.0
1293,0,0,0.0,0,0.0
1294,0,0,0.0,1,0.0
1295,0,0,0.0,1,0.0
1296,0,0,0.0,0,0.0
1297,0,0,0.0,1,0.0
