Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
861,1,0,0.5,0,0.83
862,1,0,0.5,1,1.2
863,1,0,0.5,0,1.17
864,2,0,1.0,1,1.8
865,2,0,1.0,0,2.2
866,2,0,1.0,1,2.17
867,2,0,1.0,0,3.0
868,2,0,1.0,1,2.83
869,2,0,1.0,0,3.8
870,3,0,1.5,1,3.67
871,3,0,1.5,0,4.17
872,3,0,1.5,1,4.0
873,3,0,1.5,0,5.17
874,4,0,2.0,1,5.0
875,4,0,2.0,1,6.5
876,4,0,2.0,0,5.38
877,5,0,2.5,1,6.86
878,5,0,2.5,0,6.62
879,5,0,2.5,0,8.29
880,5,0,2.5,1,7.88
881,7,0,3.5,0,8.62
882,6,0,3.0,1,8.33
883,6,0,3.0,1,10.12
884,7,0,3.5,0,9.78
885,7,0,3.5,0,10.56
886,7,0,3.5,1,11.33
887,7,0,3.5,0,12.11
888,7,0,3.5,1,14.5
889,7,0,3.5,0,17.57
890,7,0,3.5,1,18.57
891,7,0,3.5,0,17.12
892,7,0,3.5,1,18.0
893,7,0,3.5,0,18.88
894,7,0,3.5,1,22.57
895,7,0,3.5,0,23.57
896,7,0,3.5,0,21.5
897,7,0,3.5,0,22.38
898,7,0,3.5,1,23.25
899,7,0,3.5,0,24.12
900,7,0,3.5,0,25.0
901,6,0,3.0,0,20.25
902,5,1,2.0,0,16.25
903,4,1,1.5,0,12.75
904,3,1,1.0,0,10.86
905,2,1,0.5,0,7.29
906,1,1,0.0,0,3.5
907,0,2,1.0,0,1.0
908,0,2,1.0,0,1.29
909,0,2,1.0,1,1.83
910,0,2,1.0,0,2.17
911,0,4,2.0,1,2.29
912,0,3,1.5,0,2.71
913,0,3,1.5,1,3.14
914,0,3,1.5,0,3.57
915,0,3,1.5,1,4.67
916,0,4,2.0,1,4.43
917,0,3,1.5,0,4.86
918,0,4,2.0,1,5.43
919,0,4,2.0,0,6.0
920,0,5,2.5,1,6.71
921,0,5,2.5,0,7.43
922,0,5,2.5,1,8.14
923,0,5,2.5,0,8.86
924,0,5,2.5,1,9.57
925,0,5,2.5,1,10.29
926,0,5,2.5,0,11.0
927,0,5,2.5,1,11.71
928,0,5,2.5,0,12.43
929,0,5,2.5,1,13.14
930,0,5,2.5,0,16.17
931,0,5,2.5,1,14.57
932,0,5,2.5,0,17.83
933,0,5,2.5,1,18.67
934,0,5,2.5,0,19.5
935,0,5,2.5,1,24.4
936,0,5,2.5,0,21.17
937,0,5,2.5,1,22.0
938,0,5,2.5,0,22.83
939,0,5,2.5,0,23.67
940,0,5,2.5,1,29.4
941,0,5,2.5,0,25.33
942,0,5,2.5,0,26.17
943,0,5,2.5,0,27.0
944,0,5,2.5,0,27.83
945,0,5,2.5,0,28.67
946,0,4,2.0,1,22.0
947,1,3,1.0,0,16.0
948,1,2,0.5,0,10.33
949,1,1,0.0,0,6.6
950,1,0,0.5,0,0.8
951,1,0,0.5,0,0.83
952,1,0,0.5,1,1.2
953,2,0,1.0,0,1.33
954,2,0,1.0,1,2.0
955,2,0,1.0,0,2.4
956,2,0,1.0,1,2.33
957,2,0,1.0,0,3.2
958,3,0,1.5,1,3.17
959,3,0,1.5,0,4.4
960,3,0,1.5,1,4.17
961,3,0,1.5,1,4.67
962,3,0,1.5,0,4.43
963,4,0,2.0,1,5.0
964,4,0,2.0,0,5.57
965,4,0,2.0,0,7.17
966,6,0,3.0,1,6.0
967,5,0,2.5,0,7.57
968,5,0,2.5,1,7.25
969,5,0,2.5,0,9.0
970,5,0,2.5,1,8.5
971,6,0,3.0,0,9.12
972,6,0,3.0,1,8.78
973,6,0,3.0,0,10.62
974,7,0,3.5,1,10.22
975,7,0,3.5,1,12.38
976,7,0,3.5,0,11.78
977,7,0,3.5,1,14.12
978,7,0,3.5,0,15.0
979,7,0,3.5,0,18.14
980,7,0,3.5,1,19.14
981,7,0,3.5,1,17.62
982,7,0,3.5,0,18.5
983,7,0,3.5,1,19.38
984,7,0,3.5,0,23.14
985,7,0,3.5,0,24.14
986,7,0,3.5,0,22.0
987,7,0,3.5,0,22.88
988,7,0,3.5,1,23.75
989,7,0,3.5,0,24.62
990,7,0,3.5,0,25.5
991,6,2,2.0,0,20.88
992,5,1,2.0,0,16.75
993,4,1,1.5,0,13.0
994,3,1,1.0,0,11.0
995,2,1,0.5,0,7.29
996,1,1,0.0,0,3.62
997,0,1,0.5,0,1.0
998,0,1,0.5,0,1.14
999,0,2,1.0,1,1.67
1000,0,2,1.0,0,2.0
1001,0,2,1.0,1,2.33
1002,0,3,1.5,0,2.83
1003,0,3,1.5,1,3.33
1004,0,3,1.5,0,4.6
1005,0,3,1.5,1,5.2
1006,0,3,1.5,0,5.8
1007,0,3,1.5,1,6.4
1008,0,3,1.5,1,7.0
1009,0,3,1.5,0,7.6
1010,0,3,1.5,1,8.2
1011,0,3,1.5,0,8.8
1012,0,3,1.5,1,11.75
1013,0,3,1.5,0,12.5
1014,0,3,1.5,1,17.67
1015,0,3,1.5,1,18.67
1016,0,3,1.5,0,19.67
1017,0,3,1.5,0,20.67
1018,0,3,1.5,1,21.67
1019,0,3,1.5,1,22.67
1020,0,3,1.5,0,23.67
1021,0,3,1.5,0,24.67
1022,0,3,1.5,0,25.67
1023,0,3,1.5,0,26.67
1024,0,3,1.5,0,27.67
1025,0,3,1.5,0,28.67
1026,0,3,1.5,0,29.67
1027,0,3,1.5,0,30.67
1028,0,3,1.5,0,31.67
1029,0,3,1.5,0,32.67
1030,0,3,1.5,0,33.67
1031,0,3,1.5,0,34.67
1032,0,3,1.5,0,35.67
1033,0,3,1.5,0,36.67
1034,0,3,1.5,0,37.67
1035,0,3,1.5,0,38.67
1036,0,2,1.0,0,36.5
1037,0,1,0.5,0,18.0
1038,0,0,0.0,0,0.0
1039,0,0,0.0,0,0.0
1040,0,0,0.0,0,0.0
1041,0,0,0.0,0,0.0
1042,0,0,0.0,0,0.0
1043,0,0,0.0,1,0.0
1044,0,0,0.0,0,0.0
1045,0,0,0.0,1,0.0
1046,0,0,0.0,1,0.0
