episode,decision,simulation_time,state,action,next_state,we_waiting_time,ns_waiting_time,total_waiting_time,we_queue,ns_queue,total_queue,throughput_during_transition,throughput_rate,normalized_wait,normalized_queue,normalized_throughput,wait_contribution,queue_contribution,throughput_contribution,starvation_penalty,reward,q_value_before,q_value_after,epsilon,transition_duration
2,24,1720.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,6.0,41.43,7,7,22,0.2292,0.4143,0.35,0.0229,-0.2071,-0.07,0.0069,0.0,-0.2703,-0.1534,-0.172,0.995,96
2,25,1816.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,41.43,40.71,7,7,23,0.2396,0.4071,0.35,0.024,-0.2036,-0.07,0.0072,0.0,-0.2664,-0.193,-0.2073,0.995,96
2,26,1882.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.71,26.29,7,7,15,0.2273,0.2629,0.35,0.0227,-0.1314,-0.07,0.0068,0.0,-0.1946,-0.1715,-0.1808,0.995,66
2,27,1928.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.29,15.57,7,7,10,0.2174,0.1557,0.35,0.0217,-0.0779,-0.07,0.0065,0.0,-0.1413,-0.0843,-0.0948,0.995,46
2,28,2024.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.57,39.43,7,7,23,0.2396,0.3943,0.35,0.024,-0.1971,-0.07,0.0072,0.0,-0.26,-0.172,-0.1878,0.995,96
2,29,2120.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,39.43,39.86,7,7,23,0.2396,0.3986,0.35,0.024,-0.1993,-0.07,0.0072,0.0,-0.2621,-0.2073,-0.2197,0.995,96
2,30,2166.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,39.86,16.43,7,7,10,0.2174,0.1643,0.35,0.0217,-0.0821,-0.07,0.0065,0.0,-0.1456,-0.0948,-0.1047,0.995,46
2,31,2232.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.43,25.43,7,7,15,0.2273,0.2543,0.35,0.0227,-0.1271,-0.07,0.0068,0.0,-0.1903,-0.1435,-0.1551,0.995,66
2,32,2258.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.43,7.86,7,7,4,0.1538,0.0786,0.35,0.0154,-0.0393,-0.07,0.0046,0.0,-0.1047,-0.0771,-0.0847,0.995,26
2,33,2304.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,7.86,16.43,7,7,10,0.2174,0.1643,0.35,0.0217,-0.0821,-0.07,0.0065,0.0,-0.1456,-0.055,-0.0689,0.995,46
