episode,timestamp,state,action,we_green,ns_green,we_waiting_time,ns_waiting_time,we_queue,ns_queue,reward
24,1247.0,1_0_0,5,20,20,114.0,0.0,7,0,-0.6269565217391303
24,1308.0,1_0_0,3,45,10,54.0,2.0,7,1,-0.3472131147540984
24,1344.0,1_0_0,1,20,10,42.0,0.0,7,0,-0.2683333333333333
24,1370.0,1_0_0,0,10,10,38.0,0.0,7,0,-0.24961538461538463
24,1416.0,1_0_0,5,20,20,111.0,0.0,7,0,-0.6119565217391304
24,1462.0,1_0_0,2,30,10,48.0,2.0,7,1,-0.31695652173913047
24,1508.0,1_0_0,2,30,10,39.0,0.0,6,0,-0.2426086956521739
24,1534.0,1_0_0,0,10,10,46.0,0.0,7,0,-0.28846153846153844
24,1595.0,1_0_0,3,45,10,70.0,0.0,7,0,-0.4072131147540983
24,1631.0,1_0_0,1,20,10,37.0,0.0,6,0,-0.23249999999999998
24,1687.0,1_0_0,6,30,20,111.0,0.0,7,0,-0.6116071428571429
24,1713.0,1_0_0,0,10,10,58.0,0.0,7,0,-0.3496153846153846
24,1749.0,1_0_0,1,20,10,43.0,1.0,7,1,-0.2883333333333334
24,1795.0,1_0_0,2,30,10,47.0,0.0,7,0,-0.29195652173913045
24,1866.0,1_0_0,7,45,20,137.0,0.0,7,0,-0.7423239436619719
24,1927.0,1_0_0,3,45,10,69.0,0.0,7,0,-0.40270491803278685
24,1963.0,1_0_0,1,20,10,43.0,0.0,6,0,-0.2625
24,1989.0,1_0_0,0,10,10,46.0,0.0,7,0,-0.2896153846153846
24,2060.0,1_0_0,7,45,20,143.0,0.0,7,0,-0.7723239436619718
24,2106.0,1_0_0,2,30,10,43.0,1.0,7,1,-0.2869565217391305
24,2142.0,1_0_0,1,20,10,49.0,0.0,7,0,-0.30333333333333334
24,2213.0,1_0_0,7,45,20,138.0,0.0,7,0,-0.7473239436619717
24,2249.0,1_0_0,4,10,20,120.0,0.0,7,0,-0.6575
24,2275.0,1_0_0,0,10,10,46.0,0.0,7,0,-0.28846153846153844
24,2321.0,1_0_0,5,20,20,119.0,0.0,7,0,-0.6519565217391303
24,2377.0,1_0_0,6,30,20,108.0,0.0,7,0,-0.5966071428571429
24,2413.0,1_0_0,4,10,20,113.0,0.0,7,0,-0.6224999999999999
24,2474.0,1_0_0,3,45,10,65.0,0,7,0,-0.38221311475409836
24,2520.0,1_0_0,2,30,10,39.0,0,7,0,-0.2545652173913044
24,2556.0,1_0_0,1,20,10,52.0,0,7,0,-0.3225
24,2592.0,1_0_0,4,10,20,125.0,0,7,0,-0.6916666666666667
24,2618.0,1_0_0,0,10,10,41.0,0,7,0,-0.2692307692307692
24,2664.0,1_0_0,2,30,10,39.0,0,7,0,-0.25521739130434784
24,2725.0,1_0_0,3,45,10,63.0,0,7,0,-0.374672131147541
24,2771.0,1_0_0,2,30,10,44.0,0,6,0,-0.27021739130434785
24,2832.0,1_0_0,3,45,10,67.0,0,7,0,-0.394672131147541
24,2868.0,1_0_0,1,20,10,50.0,0,7,0,-0.31166666666666665
24,2924.0,1_0_0,6,30,20,119.0,0,7,0,-0.6569642857142857
24,2950.0,1_0_0,0,10,10,66.0,0,7,0,-0.3953846153846154
24,3011.0,1_0_0,3,45,10,61.0,0,7,0,-0.364672131147541
24,3082.0,1_0_0,7,45,20,0,0,0,0,0.008450704225352112
25,71.0,0_0_0,7,45,20,145.0,0.0,7,0,-0.7835915492957746
25,142.0,1_0_0,7,45,20,134.0,0.0,7,0,-0.7269014084507042
25,213.0,1_0_0,7,45,20,131.0,0.0,7,0,-0.7119014084507042
25,269.0,1_0_0,6,30,20,119.0,0.0,7,0,-0.6516071428571428
25,305.0,1_0_0,4,10,20,119.0,0.0,7,0,-0.6533333333333332
25,376.0,1_0_0,7,45,20,133.0,0.0,7,0,-0.7219014084507042
25,432.0,1_0_0,6,30,20,104.0,0.0,7,0,-0.5766071428571429
25,458.0,1_0_0,0,10,10,43.0,1.0,7,1,-0.28961538461538466
25,494.0,1_0_0,4,10,20,117.0,0.0,7,0,-0.6425
25,565.0,1_0_0,7,45,20,133.0,0.0,7,0,-0.7219014084507042
25,636.0,1_0_0,7,45,20,128.0,0.0,7,0,-0.6969014084507041
25,682.0,1_0_0,2,30,10,49.0,0.0,7,0,-0.30195652173913046
25,718.0,1_0_0,1,20,10,36.0,0.0,6,0,-0.22833333333333333
25,779.0,1_0_0,3,45,10,51.0,1.0,7,1,-0.32622950819672136
25,850.0,1_0_0,7,45,20,123.0,0.0,7,0,-0.6714788732394366
25,886.0,1_0_0,1,20,10,43.0,1.0,7,1,-0.28750000000000003
25,932.0,1_0_0,2,30,10,49.0,0.0,7,0,-0.3032608695652174
25,958.0,1_0_0,0,10,10,55.0,1.0,7,1,-0.35076923076923083
25,994.0,1_0_0,1,20,10,49.0,0.0,7,0,-0.3025
25,1040.0,1_0_0,2,30,10,50.0,0.0,7,0,-0.30695652173913046
25,1066.0,1_0_0,0,10,10,67.0,0.0,7,0,-0.39461538461538465
25,1122.0,1_0_0,6,30,20,114.0,0.0,7,0,-0.6266071428571428
25,1178.0,1_0_0,6,30,20,123.0,0.0,7,0,-0.6726785714285713
25,1214.0,1_0_0,1,20,10,44.0,2.0,6,1,-0.2866666666666667
25,1260.0,1_0_0,2,30,10,40.0,0.0,7,0,-0.2576086956521739
25,1321.0,1_0_0,3,45,10,65.0,0.0,7,0,-0.3827049180327869
25,1347.0,1_0_0,0,10,10,50.0,0.0,7,0,-0.30846153846153845
25,1393.0,1_0_0,2,30,10,38.0,0.0,6,0,-0.2376086956521739
25,1439.0,1_0_0,5,20,20,111.0,0.0,7,0,-0.6119565217391304
25,1500.0,1_0_0,3,45,10,61.0,0.0,7,0,-0.36270491803278687
25,1536.0,1_0_0,4,10,20,117.0,0.0,7,0,-0.6425
25,1582.0,1_0_0,5,20,20,113.0,0.0,7,0,-0.6226086956521738
25,1638.0,1_0_0,6,30,20,119.0,0.0,7,0,-0.6516071428571428
25,1674.0,1_0_0,1,20,10,41.0,0.0,7,0,-0.26249999999999996
25,1730.0,1_0_0,6,30,20,107.0,0.0,7,0,-0.5910714285714286
25,1801.0,1_0_0,7,45,20,121.0,0.0,7,0,-0.6614788732394365
25,1847.0,1_0_0,2,30,10,44.0,1.0,7,1,-0.2919565217391305
25,1883.0,1_0_0,1,20,10,41.0,0.0,7,0,-0.26416666666666666
25,1909.0,1_0_0,0,10,10,52.0,0.0,7,0,-0.31961538461538463
25,1955.0,1_0_0,2,30,10,51.0,0.0,7,0,-0.31195652173913047
25,1991.0,1_0_0,1,20,10,40.0,0.0,7,0,-0.2575
25,2017.0,1_0_0,0,10,10,56.0,0.0,7,0,-0.3407692307692308
25,2078.0,1_0_0,3,45,10,63.0,0.0,7,0,-0.3717213114754098
25,2104.0,1_0_0,0,10,10,48.0,0,7,0,-0.3019230769230769
25,2140.0,1_0_0,1,20,10,39.0,0,7,0,-0.25666666666666665
25,2186.0,1_0_0,5,20,20,112.0,0,7,0,-0.6234782608695653
25,2232.0,1_0_0,2,30,10,44.0,0,7,0,-0.2802173913043478
25,2268.0,1_0_0,1,20,10,38.0,0,6,0,-0.24166666666666667
25,2339.0,1_0_0,7,45,20,142.0,0,7,0,-0.7711267605633803
25,2395.0,1_0_0,6,30,20,123.0,0,7,0,-0.6769642857142857
25,2456.0,1_0_0,3,45,10,62.0,0,7,0,-0.3701639344262295
25,2502.0,1_0_0,2,30,10,45.0,0,7,0,-0.2852173913043478
25,2528.0,1_0_0,0,10,10,64.0,0,7,0,-0.3853846153846154
25,2589.0,1_0_0,3,45,10,59.0,0,7,0,-0.354672131147541
25,2615.0,1_0_0,0,10,10,57.0,0,7,0,-0.35038461538461535
25,2651.0,1_0_0,1,20,10,48.0,0,7,0,-0.30166666666666664
25,2697.0,1_0_0,2,30,10,51.0,0,7,0,-0.3158695652173913
25,2753.0,1_0_0,6,30,20,113.0,0,7,0,-0.6269642857142856
25,2789.0,1_0_0,1,20,10,40.0,0,7,0,-0.26166666666666666
25,2825.0,1_0_0,4,10,20,112.0,0,7,0,-0.6258333333333334
25,2871.0,1_0_0,2,30,10,46.0,0,7,0,-0.2902173913043478
25,2907.0,1_0_0,4,10,20,127.0,0,7,0,-0.7016666666666667
25,2953.0,1_0_0,5,20,20,115.0,0,7,0,-0.6384782608695652
25,3014.0,1_0_0,3,45,10,65.0,0,7,0,-0.384672131147541
25,3050.0,1_0_0,1,20,10,42.0,0,7,0,-0.2716666666666666
25,3096.0,1_0_0,2,30,10,43.0,0,7,0,-0.2752173913043478
25,3142.0,1_0_0,5,20,20,116.0,0,7,0,-0.6434782608695652
25,3178.0,1_0_0,1,20,10,48.0,0,7,0,-0.30166666666666664
25,3239.0,1_0_0,3,45,10,37.0,0,3,0,-0.204672131147541
25,3265.0,0_0_0,0,10,10,0,0,0,0,0.0034615384615384616
26,26.0,0_0_0,0,10,10,40.0,0.0,7,0,-0.2653846153846154
26,72.0,1_0_0,2,30,10,43.0,0.0,7,0,-0.2726086956521739
26,143.0,1_0_0,7,45,20,139.0,0.0,7,0,-0.7519014084507041
26,214.0,1_0_0,7,45,20,141.0,0.0,7,0,-0.7619014084507041
26,275.0,1_0_0,3,45,10,64.0,0.0,7,0,-0.37721311475409836
26,336.0,1_0_0,3,45,10,67.0,0.0,7,0,-0.3927049180327869
26,407.0,1_0_0,7,45,20,137.0,0.0,7,0,-0.7419014084507042
26,463.0,1_0_0,6,30,20,103.0,0.0,7,0,-0.5716071428571429
26,499.0,1_0_0,4,10,20,123.0,0.0,7,0,-0.6733333333333332
26,535.0,1_0_0,1,20,10,38.0,0.0,6,0,-0.2375
26,596.0,1_0_0,3,45,10,58.0,2.0,7,1,-0.36721311475409835
26,657.0,1_0_0,3,45,10,76.0,0.0,7,0,-0.4381967213114754
26,718.0,1_0_0,3,45,10,59.0,0.0,7,0,-0.3517213114754098
26,754.0,1_0_0,1,20,10,38.0,0.0,6,0,-0.2375
26,815.0,1_0_0,3,45,10,70.0,0.0,7,0,-0.40770491803278686
26,876.0,1_0_0,3,45,10,72.0,0.0,7,0,-0.41721311475409834
26,937.0,1_0_0,3,45,10,69.0,2.0,7,1,-0.42270491803278687
26,983.0,1_0_0,5,20,20,117.0,0.0,7,0,-0.6419565217391303
26,1044.0,1_0_0,3,45,10,61.0,0.0,7,0,-0.36221311475409834
26,1105.0,1_0_0,3,45,10,55.0,0.0,7,0,-0.3327049180327869
26,1131.0,1_0_0,0,10,10,43.0,0.0,7,0,-0.2734615384615384
26,1167.0,1_0_0,4,10,20,124.0,0.0,7,0,-0.6783333333333332
26,1203.0,1_0_0,4,10,20,109.0,0.0,7,0,-0.6025
26,1249.0,1_0_0,2,30,10,32.0,0.0,6,0,-0.20695652173913043
26,1310.0,1_0_0,3,45,10,69.0,0.0,7,0,-0.40270491803278685
26,1371.0,1_0_0,3,45,10,72.0,0.0,7,0,-0.41770491803278686
26,1432.0,1_0_0,3,45,10,70.0,2.0,7,1,-0.4277049180327869
26,1493.0,1_0_0,3,45,10,69.0,0.0,7,0,-0.4022131147540983
26,1554.0,1_0_0,3,45,10,61.0,0.0,7,0,-0.36221311475409834
26,1610.0,1_0_0,6,30,20,113.0,0.0,7,0,-0.6216071428571428
26,1646.0,1_0_0,1,20,10,41.0,0.0,7,0,-0.26249999999999996
26,1692.0,1_0_0,2,30,10,46.0,0.0,6,0,-0.2769565217391305
26,1753.0,1_0_0,3,45,10,64.0,0.0,7,0,-0.37721311475409836
26,1809.0,1_0_0,6,30,20,109.0,0.0,7,0,-0.6021428571428571
26,1880.0,1_0_0,7,45,20,136.0,0.0,7,0,-0.7364788732394366
26,1916.0,1_0_0,4,10,20,126.0,0.0,7,0,-0.6883333333333332
26,1952.0,1_0_0,1,20,10,42.0,0.0,7,0,-0.26749999999999996
26,1978.0,1_0_0,0,10,10,44.0,0.0,7,0,-0.2796153846153846
26,2024.0,1_0_0,2,30,10,35.0,0.0,6,0,-0.22065217391304345
26,2060.0,1_0_0,1,20,10,48.0,0.0,7,0,-0.2975
26,2131.0,1_0_0,7,45,20,143.0,0.0,7,0,-0.7719014084507041
26,2157.0,1_0_0,0,10,10,41.0,0.0,6,0,-0.25346153846153846
26,2193.0,1_0_0,4,10,20,116.0,0.0,7,0,-0.6383333333333332
26,2239.0,1_0_0,2,30,10,39.0,0.0,6,0,-0.2426086956521739
26,2300.0,1_0_0,3,45,10,65.0,0.0,7,0,-0.38221311475409836
26,2346.0,1_0_0,5,20,20,118.0,0.0,7,0,-0.6469565217391303
26,2372.0,1_0_0,0,10,10,57.0,0.0,7,0,-0.3446153846153846
26,2418.0,1_0_0,2,30,10,36.0,0,6,0,-0.22826086956521738
26,2444.0,1_0_0,0,10,10,40.0,0,7,0,-0.26423076923076927
26,2480.0,1_0_0,1,20,10,53.0,0,7,0,-0.32666666666666666
26,2536.0,1_0_0,6,30,20,114.0,0,7,0,-0.6319642857142856
26,2597.0,1_0_0,3,45,10,67.0,0,7,0,-0.394672131147541
26,2668.0,1_0_0,7,45,20,137.0,0,7,0,-0.7461267605633803
26,2714.0,1_0_0,2,30,10,59.0,0,7,0,-0.35586956521739127
26,2750.0,1_0_0,1,20,10,37.0,0,6,0,-0.23666666666666666
26,2786.0,1_0_0,4,10,20,116.0,0,7,0,-0.6458333333333333
26,2842.0,1_0_0,6,30,20,114.0,0,7,0,-0.6319642857142856
26,2868.0,1_0_0,0,10,10,61.0,0,7,0,-0.37038461538461537
26,2914.0,1_0_0,2,30,10,41.0,0,6,0,-0.25521739130434784
26,2970.0,1_0_0,6,30,20,124.0,0,7,0,-0.6819642857142857
26,3006.0,1_0_0,1,20,10,45.0,0,7,0,-0.2866666666666666
26,3067.0,1_0_0,3,45,10,64.0,0,7,0,-0.379672131147541
26,3113.0,1_0_0,2,30,10,0,0,0,0,0.005869565217391305
27,56.0,0_0_0,6,30,20,110.0,0.0,7,0,-0.60875
27,102.0,1_0_0,2,30,10,48.0,2.0,7,1,-0.31695652173913047
27,148.0,1_0_0,2,30,10,37.0,1.0,6,1,-0.24695652173913044
27,194.0,1_0_0,2,30,10,46.0,0.0,7,0,-0.2876086956521739
27,230.0,1_0_0,4,10,20,126.0,0.0,7,0,-0.6883333333333332
27,276.0,1_0_0,5,20,20,119.0,0.0,7,0,-0.6519565217391303
27,337.0,1_0_0,3,45,10,66.0,0.0,7,0,-0.3877049180327869
27,383.0,1_0_0,2,30,10,43.0,0.0,7,0,-0.27195652173913043
27,429.0,1_0_0,2,30,10,43.0,0.0,7,0,-0.27195652173913043
27,490.0,1_0_0,3,45,10,66.0,0.0,7,0,-0.3877049180327869
27,536.0,1_0_0,2,30,10,48.0,0.0,7,0,-0.2976086956521739
27,582.0,1_0_0,2,30,10,39.0,0.0,7,0,-0.2526086956521739
27,628.0,1_0_0,2,30,10,40.0,0.0,7,0,-0.2569565217391305
27,674.0,1_0_0,2,30,10,47.0,0.0,7,0,-0.29195652173913045
27,710.0,1_0_0,1,20,10,51.0,0.0,7,0,-0.31333333333333335
27,756.0,1_0_0,2,30,10,40.0,0.0,6,0,-0.24760869565217392
27,817.0,1_0_0,3,45,10,79.0,2.0,7,1,-0.4722131147540984
27,863.0,1_0_0,5,20,20,117.0,1.0,7,1,-0.6569565217391303
27,909.0,1_0_0,2,30,10,45.0,2.0,7,1,-0.3026086956521739
27,935.0,1_0_0,0,10,10,55.0,0.0,7,0,-0.3357692307692308
27,981.0,1_0_0,2,30,10,51.0,1.0,7,1,-0.32630434782608697
27,1052.0,1_0_0,7,45,20,128.0,0.0,7,0,-0.6973239436619718
27,1098.0,1_0_0,2,30,10,50.0,0.0,7,0,-0.30695652173913046
27,1144.0,1_0_0,2,30,10,47.0,0.0,7,0,-0.29195652173913045
27,1190.0,1_0_0,2,30,10,48.0,0.0,7,0,-0.29695652173913045
27,1236.0,1_0_0,2,30,10,52.0,0.0,7,0,-0.3176086956521739
27,1282.0,1_0_0,2,30,10,45.0,0.0,7,0,-0.28195652173913044
27,1328.0,1_0_0,2,30,10,39.0,3.0,7,2,-0.28695652173913044
27,1389.0,1_0_0,3,45,10,63.0,0.0,7,0,-0.3731967213114754
27,1425.0,1_0_0,4,10,20,124.0,0.0,7,0,-0.6775
27,1471.0,1_0_0,2,30,10,41.0,0.0,7,0,-0.2619565217391304
27,1517.0,1_0_0,2,30,10,44.0,0.0,7,0,-0.27695652173913043
27,1588.0,1_0_0,7,45,20,135.0,0.0,7,0,-0.7323239436619718
27,1624.0,1_0_0,1,20,10,45.0,0.0,7,0,-0.2825
27,1680.0,1_0_0,6,30,20,111.0,0.0,7,0,-0.6116071428571429
27,1726.0,1_0_0,2,30,10,42.0,0.0,7,0,-0.2663043478260869
27,1797.0,1_0_0,7,45,20,137.0,0.0,7,0,-0.7423239436619719
27,1843.0,1_0_0,5,20,20,116.0,0.0,7,0,-0.6363043478260869
27,1869.0,1_0_0,0,10,10,45.0,0.0,6,0,-0.2734615384615385
27,1915.0,1_0_0,2,30,10,43.0,2.0,7,1,-0.29260869565217396
27,1961.0,1_0_0,2,30,10,46.0,2.0,7,1,-0.3082608695652174
27,2007.0,1_0_0,2,30,10,36.0,0.0,6,0,-0.22695652173913042
27,2068.0,1_0_0,3,45,10,61.0,0.0,7,0,-0.3617213114754098
27,2114.0,1_0_0,2,30,10,40.0,0.0,7,0,-0.2569565217391305
27,2150.0,1_0_0,1,20,10,41.0,0.0,6,0,-0.2525
27,2196.0,1_0_0,2,30,10,36.0,1.0,6,1,-0.2426086956521739
27,2232.0,1_0_0,4,10,20,116.0,0.0,7,0,-0.6375
27,2293.0,1_0_0,3,45,10,71.0,0.0,7,0,-0.41221311475409833
27,2319.0,1_0_0,0,10,10,61.0,0.0,7,0,-0.3646153846153846
27,2355.0,1_0_0,1,20,10,44.0,2.0,7,1,-0.2983333333333334
27,2401.0,1_0_0,2,30,10,41.0,0.0,7,0,-0.2619565217391304
27,2427.0,1_0_0,0,10,10,68.0,2.0,7,1,-0.4207692307692308
27,2498.0,1_0_0,7,45,20,128.0,0,7,0,-0.7002816901408451
27,2544.0,1_0_0,2,30,10,40.0,0,6,0,-0.25021739130434784
27,2580.0,1_0_0,1,20,10,51.0,0,7,0,-0.31666666666666665
27,2626.0,1_0_0,2,30,10,45.0,0,7,0,-0.2852173913043478
27,2652.0,1_0_0,0,10,10,47.0,0,7,0,-0.29923076923076924
27,2688.0,1_0_0,1,20,10,45.0,0,7,0,-0.2866666666666666
27,2749.0,1_0_0,3,45,10,72.0,0,7,0,-0.4201639344262295
27,2795.0,1_0_0,2,30,10,47.0,0,7,0,-0.2952173913043478
27,2821.0,1_0_0,0,10,10,62.0,0,7,0,-0.37538461538461537
27,2857.0,1_0_0,4,10,20,132.0,0,7,0,-0.7266666666666667
27,2928.0,1_0_0,7,45,20,136.0,0,7,0,-0.7411267605633802
27,2954.0,1_0_0,0,10,10,40.0,0,7,0,-0.26423076923076927
27,2990.0,1_0_0,1,20,10,49.0,0,7,0,-0.30666666666666664
27,3051.0,1_0_0,3,45,10,38.0,0,3,0,-0.209672131147541
27,3112.0,0_0_0,3,45,10,0,0,0,0,0.0014754098360655736
28,36.0,0_0_0,4,10,20,112.0,0.0,7,0,-0.62
28,97.0,1_0_0,3,45,10,65.0,0.0,7,0,-0.3827049180327869
28,158.0,1_0_0,3,45,10,76.0,0.0,7,0,-0.4377049180327869
28,219.0,1_0_0,3,45,10,67.0,0.0,7,0,-0.39221311475409837
28,280.0,1_0_0,3,45,10,68.0,2.0,7,1,-0.41721311475409834
28,336.0,1_0_0,6,30,20,113.0,0.0,7,0,-0.6216071428571428
28,397.0,1_0_0,3,45,10,67.0,0.0,7,0,-0.39221311475409837
28,458.0,1_0_0,3,45,10,63.0,0.0,7,0,-0.37221311475409835
28,494.0,1_0_0,1,20,10,44.0,0.0,7,0,-0.27749999999999997
28,555.0,1_0_0,3,45,10,67.0,0.0,7,0,-0.39221311475409837
28,616.0,1_0_0,3,45,10,69.0,0.0,7,0,-0.40270491803278685
28,677.0,1_0_0,3,45,10,60.0,0.0,7,0,-0.3567213114754098
28,713.0,1_0_0,4,10,20,117.0,0.0,7,0,-0.6416666666666666
28,749.0,1_0_0,1,20,10,40.0,1.0,6,1,-0.26249999999999996
28,810.0,1_0_0,3,45,10,68.0,0.0,7,0,-0.3977049180327869
28,871.0,1_0_0,3,45,10,65.0,0.0,7,0,-0.38221311475409836
28,942.0,1_0_0,7,45,20,134.0,0.0,7,0,-0.7269014084507042
28,1003.0,1_0_0,3,45,10,53.0,0.0,7,0,-0.32221311475409836
28,1039.0,1_0_0,1,20,10,39.0,2.0,7,1,-0.2725
28,1100.0,1_0_0,3,45,10,54.0,0.0,7,0,-0.32721311475409837
28,1146.0,1_0_0,5,20,20,124.0,0.0,7,0,-0.6769565217391303
28,1207.0,1_0_0,3,45,10,73.0,0.0,7,0,-0.42270491803278687
28,1268.0,1_0_0,3,45,10,60.0,2.0,7,1,-0.3777049180327869
28,1329.0,1_0_0,3,45,10,66.0,0.0,7,0,-0.38721311475409836
28,1375.0,1_0_0,2,30,10,45.0,1.0,7,1,-0.29760869565217396
28,1436.0,1_0_0,3,45,10,68.0,0.0,7,0,-0.3972131147540984
28,1492.0,1_0_0,6,30,20,115.0,0.0,7,0,-0.6316071428571428
28,1528.0,1_0_0,1,20,10,46.0,0.0,6,0,-0.2775
28,1554.0,1_0_0,0,10,10,45.0,0.0,7,0,-0.2846153846153846
28,1625.0,1_0_0,7,45,20,134.0,0.0,7,0,-0.7269014084507042
28,1671.0,1_0_0,2,30,10,43.0,0.0,6,0,-0.2619565217391305
28,1707.0,1_0_0,1,20,10,41.0,1.0,7,1,-0.2775
28,1768.0,1_0_0,3,45,10,65.0,0.0,7,0,-0.38221311475409836
28,1814.0,1_0_0,2,30,10,50.0,1.0,7,1,-0.32326086956521743
28,1850.0,1_0_0,1,20,10,54.0,2.0,7,1,-0.34750000000000003
28,1876.0,1_0_0,0,10,10,54.0,0.0,7,0,-0.32961538461538464
28,1937.0,1_0_0,3,45,10,60.0,0.0,7,0,-0.35770491803278687
28,1983.0,1_0_0,2,30,10,37.0,0.0,6,0,-0.2326086956521739
28,2029.0,1_0_0,5,20,20,106.0,0.0,7,0,-0.586304347826087
28,2065.0,1_0_0,1,20,10,45.0,0.0,7,0,-0.2833333333333333
28,2111.0,1_0_0,2,30,10,39.0,0.0,7,0,-0.2526086956521739
28,2137.0,1_0_0,0,10,10,42.0,0.0,6,0,-0.25846153846153846
28,2193.0,1_0_0,6,30,20,111.0,0.0,7,0,-0.6116071428571429
28,2219.0,1_0_0,0,10,10,46.0,0.0,7,0,-0.28846153846153844
28,2280.0,1_0_0,3,45,10,69.0,0.0,7,0,-0.4022131147540983
28,2341.0,1_0_0,3,45,10,65.0,0.0,7,0,-0.38221311475409836
28,2377.0,1_0_0,1,20,10,40.0,0.0,7,0,-0.25833333333333336
28,2423.0,1_0_0,2,30,10,46.0,0.0,7,0,-0.2876086956521739
28,2469.0,1_0_0,5,20,20,104.0,0.0,7,0,-0.576304347826087
28,2505.0,1_0_0,1,20,10,56.0,2.0,7,1,-0.3575
28,2551.0,1_0_0,2,30,10,55.0,0.0,7,0,-0.33260869565217394
28,2587.0,1_0_0,1,20,10,43.0,1.0,7,1,-0.28750000000000003
28,2623.0,1_0_0,1,20,10,44.0,0.0,7,0,-0.2783333333333333
28,2649.0,1_0_0,0,10,10,42.0,0,7,0,-0.27307692307692305
28,2675.0,1_0_0,0,10,10,60.0,0,7,0,-0.36538461538461536
28,2746.0,1_0_0,7,45,20,124.0,0,7,0,-0.6807042253521126
28,2792.0,1_0_0,2,30,10,41.0,0,7,0,-0.2652173913043478
28,2853.0,1_0_0,3,45,10,62.0,0,7,0,-0.369672131147541
28,2879.0,1_0_0,0,10,10,47.0,0,7,0,-0.29923076923076924
28,2950.0,1_0_0,7,45,20,132.0,0,6,0,-0.7111267605633802
28,2986.0,1_0_0,4,10,20,44.0,0,2,0,-0.23666666666666666
28,3047.0,0_0_0,3,45,10,0,0,0,0,0.0009836065573770492
29,46.0,0_0_0,2,30,10,37.0,1.0,6,1,-0.24956521739130436
29,82.0,1_0_0,4,10,20,117.0,0.0,7,0,-0.6425
29,118.0,1_0_0,4,10,20,111.0,0.0,7,0,-0.6125
29,154.0,1_0_0,4,10,20,131.0,0.0,7,0,-0.7133333333333333
29,215.0,1_0_0,3,45,10,63.0,0.0,7,0,-0.37221311475409835
29,251.0,1_0_0,4,10,20,117.0,0.0,7,0,-0.6425
29,287.0,1_0_0,4,10,20,111.0,0.0,7,0,-0.6125
29,323.0,1_0_0,4,10,20,131.0,0.0,7,0,-0.7133333333333333
29,359.0,1_0_0,4,10,20,112.0,0.0,7,0,-0.6175
29,420.0,1_0_0,3,45,10,71.0,0.0,7,0,-0.41221311475409833
29,456.0,1_0_0,4,10,20,107.0,0.0,7,0,-0.5925
29,492.0,1_0_0,4,10,20,116.0,0.0,7,0,-0.6375
29,518.0,1_0_0,0,10,10,48.0,0.0,7,0,-0.29846153846153844
29,564.0,1_0_0,2,30,10,44.0,2.0,6,1,-0.28695652173913044
29,620.0,1_0_0,6,30,20,115.0,0.0,7,0,-0.632142857142857
29,666.0,1_0_0,2,30,10,56.0,0.0,7,0,-0.33760869565217394
29,722.0,1_0_0,6,30,20,114.0,0.0,7,0,-0.6266071428571428
29,768.0,1_0_0,5,20,20,107.0,0.0,7,0,-0.591304347826087
29,804.0,1_0_0,4,10,20,112.0,0.0,7,0,-0.6175
29,865.0,1_0_0,3,45,10,61.0,0.0,7,0,-0.36221311475409834
29,901.0,1_0_0,1,20,10,45.0,0.0,7,0,-0.2825
29,937.0,1_0_0,1,20,10,36.0,1.0,6,1,-0.24333333333333335
29,993.0,1_0_0,6,30,20,105.0,0.0,7,0,-0.5816071428571429
29,1039.0,1_0_0,2,30,10,35.0,0.0,6,0,-0.2219565217391304
29,1065.0,1_0_0,0,10,10,55.0,0.0,7,0,-0.33461538461538465
29,1101.0,1_0_0,1,20,10,45.0,0.0,7,0,-0.2833333333333333
29,1147.0,1_0_0,5,20,20,117.0,0.0,7,0,-0.6419565217391303
29,1193.0,1_0_0,2,30,10,38.0,0.0,6,0,-0.23695652173913043
29,1229.0,1_0_0,4,10,20,120.0,0.0,7,0,-0.6583333333333332
29,1275.0,1_0_0,5,20,20,115.0,0.0,7,0,-0.6319565217391303
29,1321.0,1_0_0,2,30,10,39.0,0.0,7,0,-0.25195652173913047
29,1367.0,1_0_0,5,20,20,113.0,0.0,7,0,-0.6219565217391303
29,1428.0,1_0_0,3,45,10,64.0,0.0,7,0,-0.3777049180327869
29,1464.0,1_0_0,1,20,10,36.0,2.0,6,1,-0.24666666666666667
29,1490.0,1_0_0,0,10,10,48.0,0.0,7,0,-0.3007692307692308
29,1536.0,1_0_0,2,30,10,43.0,0.0,6,0,-0.26260869565217393
29,1597.0,1_0_0,3,45,10,68.0,2.0,7,1,-0.41770491803278686
29,1633.0,1_0_0,1,20,10,44.0,2.0,7,1,-0.29750000000000004
29,1659.0,1_0_0,0,10,10,59.0,0.0,7,0,-0.3557692307692308
29,1695.0,1_0_0,1,20,10,36.0,0.0,7,0,-0.23833333333333334
29,1741.0,1_0_0,5,20,20,104.0,0.0,7,0,-0.5769565217391304
29,1797.0,1_0_0,6,30,20,119.0,0.0,7,0,-0.652142857142857
29,1833.0,1_0_0,1,20,10,46.0,0,7,0,-0.2891666666666667
29,1879.0,1_0_0,2,30,10,42.0,0,7,0,-0.2702173913043478
29,1915.0,1_0_0,4,10,20,110.0,0,7,0,-0.6158333333333333
29,1941.0,1_0_0,0,10,10,41.0,0,7,0,-0.2692307692307692
29,2002.0,1_0_0,3,45,10,73.0,0,7,0,-0.424672131147541
